User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1002410,P00029642,M,55+,7,C,1,1,5,8.0,,5373
1003507,P00148742,M,26-35,0,A,3,0,8,17.0,,3897
1004079,P00270842,M,36-45,17,B,3,1,5,,,7156
1005307,P00184242,M,26-35,5,C,1,0,9,15.0,,23241
1001920,P00313542,F,36-45,7,B,1,0,5,8.0,,7059
1005111,P00125342,M,36-45,2,B,1,1,11,,,4604
1001087,P00002442,M,26-35,16,B,1,0,8,15.0,,4263
1004305,P00117042,F,46-50,17,B,1,1,1,2.0,5.0,12046
1003704,P00129442,F,36-45,0,C,4+,1,5,8.0,,8578
1003821,P00256642,M,26-35,20,A,2,1,5,,,5189
1000757,P00234742,M,26-35,12,A,1,0,8,,,4261
1002621,P00002542,M,18-25,0,C,1,0,8,14.0,,2093
1004114,P00111042,M,36-45,14,B,1,0,15,,,17333
1002857,P00046142,M,26-35,0,B,2,0,1,16.0,,15378
1005960,P00051442,F,46-50,0,C,1,1,8,17.0,,9763
1003040,P00363742,M,26-35,8,C,0,0,5,,,3441
1005862,P00190142,F,26-35,9,C,0,1,3,4.0,5.0,13236
1003681,P00120842,M,26-35,7,B,3,0,8,17.0,,9959
1000590,P00002542,F,36-45,6,C,1,0,8,14.0,,9866
1000384,P00325542,M,26-35,11,B,3,1,18,,,2314
1001793,P00139542,M,26-35,4,B,1,0,5,,,5240
1003299,P00354642,F,26-35,4,B,2,0,8,13.0,,6166
1002849,P00117442,M,46-50,11,A,3,0,5,14.0,,8702
1004638,P00326742,M,26-35,4,B,1,0,11,,,1626
1000444,P00327542,M,55+,0,A,3,0,5,,,6855
1005511,P00211142,M,46-50,1,B,1,1,5,,,7069
1002752,P00129742,M,26-35,15,A,2,0,5,8.0,,3653
1001563,P00251642,F,0-17,10,B,0,0,1,2.0,4.0,4089
1002621,P00168342,M,18-25,0,C,1,0,11,15.0,,1513
1002178,P00220942,M,46-50,14,C,4+,0,18,,,2379
1002288,P00159542,M,0-17,10,B,2,0,10,15.0,16.0,18576
1001835,P00039742,M,26-35,19,B,3,0,5,,,5198
1003841,P00179942,M,46-50,18,A,4+,0,11,,,1690
1000934,P00052142,F,36-45,7,A,0,0,8,14.0,,7847
1001100,P00116642,M,26-35,0,B,0,1,5,,,1803
1001448,P00267642,F,26-35,3,A,1,0,8,,,8029
1003087,P00289942,F,0-17,1,B,0,0,3,4.0,5.0,13485
1002471,P00010742,M,51-55,13,C,2,1,1,8.0,17.0,11399
1001058,P00295942,M,26-35,1,B,2,0,2,5.0,15.0,15906
1004318,P00251242,M,26-35,5,B,3,0,5,11.0,,5447
1002303,P00338442,M,51-55,17,B,4+,1,1,16.0,,11833
1001833,P00153742,M,18-25,17,B,2,0,8,,,5902
1003775,P00121342,M,36-45,12,B,2,0,1,5.0,18.0,15820
1000430,P00023342,F,18-25,10,C,1,1,3,4.0,5.0,13445
1004296,P00283842,M,55+,6,C,2,1,8,,,6149
1005811,P00259342,M,18-25,4,B,3,0,5,9.0,,3471
1002895,P00150342,M,26-35,11,B,4+,0,8,14.0,,9728
1002956,P00042942,M,26-35,12,B,1,0,1,15.0,,15819
1000731,P00100842,M,46-50,3,A,0,1,5,,,8896
1000470,P00003942,F,0-17,10,C,2,0,5,14.0,,7179
1005106,P00172842,F,36-45,1,C,3,1,3,4.0,,10911
1005517,P00087142,M,55+,0,C,2,1,13,14.0,16.0,755
1000767,P00288742,M,26-35,12,C,1,0,16,,,16579
1005786,P00207342,M,26-35,6,B,1,1,5,8.0,14.0,7040
1000984,P00058042,M,51-55,16,A,2,1,8,16.0,,7979
1004446,P00046842,M,18-25,18,B,1,1,8,16.0,,8115
1000130,P00112542,M,36-45,17,B,3,1,1,11.0,15.0,19366
1003312,P00283842,F,18-25,4,A,3,0,8,,,8027
1001015,P00116242,M,36-45,3,A,4+,1,8,15.0,,7982
1001996,P00025442,M,36-45,0,C,3,0,1,2.0,9.0,19642
1004790,P00048742,F,26-35,2,A,4+,1,5,,,5451
1004658,P00159542,M,26-35,4,B,3,1,10,15.0,16.0,23905
1003611,P00184242,M,26-35,2,C,4+,0,9,15.0,,22846
1003996,P00143342,M,18-25,14,C,1,0,1,14.0,16.0,11898
1003346,P00113842,M,36-45,7,B,3,1,6,8.0,16.0,16420
1002305,P00054942,M,51-55,20,A,1,1,5,8.0,,5428
1001611,P00151942,M,26-35,0,B,1,0,11,,,4601
1003546,P00234842,M,26-35,20,B,3,0,5,6.0,16.0,7040
1004750,P00119942,F,26-35,0,A,2,0,8,14.0,,5855
1003652,P00336942,M,26-35,12,B,3,0,5,,,8587
1001960,P00101742,M,46-50,7,B,3,1,12,14.0,,350
1002926,P00155242,F,18-25,2,B,1,0,3,4.0,12.0,8441
1005837,P00003642,M,26-35,7,B,0,1,8,,,7782
1001340,P00207942,M,26-35,7,A,2,0,6,8.0,,12558
1000348,P00054042,M,51-55,7,B,2,1,18,,,3066
1003451,P00212242,F,26-35,11,A,0,0,8,,,9790
1005047,P00158542,M,46-50,6,C,1,0,5,6.0,13.0,7002
1001802,P00085242,M,18-25,4,A,3,0,8,14.0,17.0,9969
1006023,P00044642,M,26-35,0,C,2,1,1,,,15206
1005980,P00084242,M,55+,1,C,3,0,8,14.0,,4009
1003718,P00114842,M,51-55,17,C,1,0,5,,,8896
1003859,P00037142,M,26-35,0,C,1,0,1,2.0,5.0,15814
1005843,P00119142,M,36-45,1,C,2,0,3,4.0,12.0,10924
1005074,P00037142,M,0-17,0,B,2,0,1,2.0,5.0,3908
1000904,P00194642,M,36-45,20,B,4+,0,1,6.0,13.0,11896
1005788,P00198742,M,26-35,0,A,4+,0,1,2.0,11.0,15329
1001138,P00179342,M,18-25,12,C,4+,0,11,,,1663
1004633,P00216342,M,0-17,0,B,1,0,3,4.0,5.0,13711
1002996,P00034042,M,18-25,0,B,1,0,1,2.0,16.0,15463
1003922,P00178942,M,18-25,4,B,1,0,5,8.0,,5143
1005648,P00250342,M,26-35,17,C,1,0,16,,,16508
1002822,P00036142,M,51-55,7,B,2,1,5,,,8899
1000192,P00191442,M,18-25,1,B,2,0,1,2.0,15.0,7656
1005925,P00308242,F,26-35,0,C,1,1,5,8.0,14.0,8683
1001062,P00101342,M,51-55,19,C,3,0,6,8.0,,20668
1003942,P00365142,M,18-25,4,B,4+,0,6,16.0,,20622
1001395,P00070542,M,26-35,2,B,1,1,3,15.0,,10681
1003681,P00193942,M,26-35,7,B,3,0,11,,,4562
1003746,P00073842,M,26-35,5,B,0,1,1,15.0,17.0,15749
1003449,P00258442,M,26-35,14,B,3,0,5,,,7003
1004107,P00183442,F,26-35,0,B,1,0,1,2.0,,11816
1001501,P00351742,M,26-35,11,A,3,0,3,4.0,12.0,11062
1000257,P00102142,M,18-25,18,A,1,0,13,16.0,,944
1004373,P00190742,M,51-55,12,C,1,1,3,4.0,9.0,10900
1004643,P00031242,M,26-35,0,A,0,0,10,16.0,,14716
1001778,P00024042,M,18-25,4,B,1,0,7,,,20734
1002902,P00372445,M,26-35,12,C,0,0,20,,,366
1002198,P00192942,F,36-45,9,C,1,0,5,,,8891
1001804,P00127742,M,26-35,7,C,4+,1,1,2.0,15.0,19413
1003297,P00330242,M,18-25,4,A,3,0,5,,,5185
1004834,P00121642,F,46-50,9,C,1,1,5,14.0,,6930
1003475,P00351342,M,26-35,14,A,1,0,1,2.0,16.0,15395
1002255,P00192042,F,36-45,6,B,1,1,5,9.0,14.0,7070
1005558,P00184242,M,0-17,10,B,2,0,9,15.0,,18467
1000022,P00192842,M,18-25,15,A,4+,0,5,14.0,,5344
1005200,P00000142,F,36-45,15,C,2,0,3,4.0,5.0,10665
1004350,P00052442,M,18-25,2,C,4+,0,5,8.0,,8816
1004647,P00019342,M,36-45,20,B,1,1,1,6.0,15.0,15869
1002699,P00086042,F,55+,13,C,0,1,8,14.0,17.0,7971
1001448,P00283142,F,26-35,3,A,1,0,13,14.0,16.0,774
1001989,P0097142,M,51-55,6,C,1,0,12,,,1776
1002276,P00156442,M,55+,13,C,1,1,8,,,9710
1001220,P0097842,M,0-17,10,A,3,0,5,,,7151
1005915,P00016542,M,18-25,4,C,0,0,1,6.0,16.0,15609
1005493,P00255542,M,36-45,12,B,3,0,5,,,3737
1003927,P00044142,F,26-35,16,C,2,0,8,16.0,,7847
1004417,P00110842,M,26-35,15,A,3,1,1,2.0,5.0,19120
1004009,P00206142,M,18-25,7,C,4+,0,8,,,4069
1002753,P00111842,F,51-55,20,B,1,1,8,,,10033
1002880,P00111942,M,18-25,12,A,3,0,8,17.0,,7956
1005501,P00018042,M,26-35,2,A,3,0,15,16.0,,4621
1002096,P00110742,F,26-35,17,C,1,1,1,2.0,8.0,15551
1005297,P00237542,M,26-35,12,C,4+,0,1,15.0,16.0,4202
1000242,P00047942,F,18-25,4,A,3,0,5,13.0,,7054
1005340,P00149642,F,51-55,3,C,1,1,5,14.0,,8668
1001387,P00184942,F,51-55,13,B,1,1,1,8.0,17.0,11491
1003099,P00244042,M,26-35,17,C,3,1,1,2.0,15.0,12083
1004824,P00080342,M,26-35,7,C,2,0,1,6.0,8.0,19504
1000637,P00221442,M,36-45,12,B,2,1,1,2.0,5.0,11691
1001150,P00349442,F,26-35,20,A,1,0,6,8.0,,16362
1003503,P00318142,M,18-25,4,B,0,0,2,,,9676
1000792,P00265242,M,26-35,17,B,2,0,5,8.0,,8582
1000036,P00318742,M,26-35,3,B,0,0,1,8.0,,11518
1000192,P0096942,M,18-25,1,B,2,0,3,4.0,,8241
1002259,P00248142,F,55+,16,C,1,1,5,,,5242
1004933,P00057442,M,26-35,15,B,3,0,5,14.0,16.0,1873
1002002,P00001142,F,55+,13,C,2,1,5,8.0,14.0,5190
1005401,P00320742,F,18-25,1,C,2,1,1,4.0,9.0,7599
1005750,P00086342,M,18-25,1,A,1,0,8,,,9802
1004126,P00112542,M,26-35,17,B,1,0,1,11.0,15.0,15907
1001647,P00178642,M,18-25,18,B,0,0,5,15.0,,5425
1004093,P00220642,M,26-35,4,C,2,0,8,,,5885
1000736,P00148642,M,18-25,12,C,0,1,6,10.0,13.0,16052
1005722,P00357042,M,26-35,20,A,2,1,5,,,7191
1004305,P00042242,F,46-50,17,B,1,1,5,15.0,,7130
1005253,P00244742,F,55+,13,C,1,0,11,,,4651
1005026,P00078542,M,26-35,17,B,1,1,1,2.0,16.0,7810
1005749,P00085342,M,26-35,2,A,0,1,10,13.0,,23417
1000543,P00127342,M,26-35,5,B,4+,1,1,2.0,15.0,15454
1005494,P00346242,F,36-45,17,B,1,1,1,15.0,,15283
1004457,P0098442,M,36-45,14,C,1,0,7,8.0,,20758
1001894,P00049642,F,36-45,7,B,0,1,8,14.0,,9984
1000934,P00008542,F,36-45,7,A,0,0,2,8.0,,6535
1003422,P00116342,M,26-35,5,B,2,0,2,,,13197
1005732,P00116842,F,26-35,11,C,4+,1,2,5.0,8.0,9722
1005643,P00120442,F,36-45,1,A,3,1,8,,,7940
1003367,P00312942,M,51-55,16,A,1,1,8,14.0,,10067
1005717,P00182242,M,26-35,0,B,3,1,1,5.0,6.0,15847
1000591,P00057942,M,26-35,0,C,1,0,1,2.0,6.0,4163
1005323,P00176142,M,26-35,20,B,1,1,8,,,7868
1000630,P00192842,F,36-45,14,C,2,0,5,14.0,,7110
1003685,P00024342,M,26-35,5,C,1,1,8,14.0,,7803
1004476,P00002442,M,46-50,1,C,0,1,8,15.0,,7833
1001912,P00031042,M,26-35,4,A,1,1,8,,,9726
1005111,P00319242,M,36-45,2,B,1,1,8,,,5869
1001611,P00348842,M,26-35,0,B,1,0,1,6.0,,15266
1000240,P00173842,M,51-55,17,A,1,1,1,2.0,15.0,11878
1001825,P00044442,M,26-35,7,C,4+,1,1,16.0,,11708
1003811,P00152742,M,26-35,15,A,0,0,5,,,7186
1004093,P00329542,M,26-35,4,C,2,0,1,15.0,16.0,18961
1002602,P00059442,M,46-50,12,B,1,0,6,8.0,16.0,15982
1005862,P00149442,F,26-35,9,C,0,1,1,8.0,16.0,19518
1001242,P00036842,F,36-45,0,A,0,1,1,14.0,16.0,15621
1004447,P00240142,M,46-50,5,B,0,1,5,,,8873
1000678,P00210942,M,26-35,0,A,0,1,5,12.0,,5284
1005733,P00277642,M,26-35,4,B,2,0,2,3.0,10.0,16013
1005671,P00010242,M,26-35,1,C,4+,0,5,,,7150
1002934,P00207942,F,36-45,20,B,3,0,6,8.0,,16150
1001008,P00090842,M,36-45,3,C,1,0,11,15.0,,5909
1001835,P00344942,M,26-35,19,B,3,0,5,,,1875
1000928,P00270842,F,55+,16,C,4+,1,5,,,8888
1002807,P00090342,F,36-45,11,B,2,1,12,,,1379
1000757,P00207942,M,26-35,12,A,1,0,6,8.0,,20067
1005090,P00151742,F,36-45,19,B,3,1,8,15.0,16.0,7848
1004543,P00148342,M,26-35,2,A,0,0,5,,,5164
1000543,P00009342,M,26-35,5,B,4+,1,1,16.0,,19268
1001721,P00218842,M,18-25,19,C,3,0,5,,,5419
1000281,P00085242,F,36-45,0,A,2,0,8,14.0,17.0,9875
1002771,P00137542,M,18-25,1,A,4+,0,1,8.0,16.0,8112
1001755,P00237642,F,18-25,4,B,4+,0,5,14.0,,8599
1004728,P00052642,M,26-35,19,B,3,0,5,14.0,,5319
1005668,P00113742,F,26-35,3,C,0,0,5,14.0,,8671
1001472,P00286742,M,26-35,7,C,1,0,1,16.0,,15457
1004277,P00001442,M,36-45,16,A,0,0,8,,,7790
1004368,P00216142,M,18-25,17,B,1,0,1,16.0,,11554
1004457,P00054042,M,36-45,14,C,1,0,18,,,2354
1002526,P00213242,M,55+,13,B,4+,1,5,8.0,,6962
1000986,P00367042,F,55+,0,C,1,1,8,,,9980
1005330,P00158342,F,26-35,0,C,2,0,8,,,5843
1000161,P00052842,M,46-50,16,C,4+,1,10,15.0,,23441
1002547,P00265242,F,36-45,0,C,0,1,5,8.0,,8865
1004448,P00233542,M,26-35,14,A,0,0,1,15.0,,18988
1000652,P00146142,M,18-25,20,C,3,0,1,2.0,15.0,8109
1004310,P00117742,M,26-35,4,C,2,1,8,,,9738
1000588,P00102642,F,26-35,11,B,1,0,4,8.0,9.0,3457
1003618,P00163042,M,55+,17,A,4+,1,16,,,12265
1001939,P00341742,F,36-45,2,C,3,0,15,,,12801
1000401,P00117942,M,18-25,0,B,3,0,5,15.0,,8638
1003507,P00159942,M,26-35,0,A,3,0,5,,,5213
1002742,P00031442,M,26-35,17,C,3,0,5,8.0,,7007
1004245,P00243942,M,51-55,12,C,3,0,1,2.0,15.0,15183
1000287,P00240842,M,51-55,13,B,1,1,8,,,9856
1003067,P00109742,F,26-35,0,A,1,0,8,,,9774
1003191,P00014842,M,26-35,12,B,4+,0,1,2.0,5.0,7833
1001959,P00198042,F,51-55,13,C,1,0,11,16.0,,7366
1000202,P00337542,M,18-25,4,A,3,0,5,14.0,,8677
1005874,P00150542,M,26-35,4,B,1,0,5,,,5181
1005282,P0096142,F,18-25,4,B,1,1,3,4.0,,10724
1001746,P00178942,M,26-35,4,C,1,1,5,8.0,,8645
1000129,P00111242,M,26-35,11,C,2,0,1,18.0,,19606
1000350,P00156842,M,46-50,20,C,3,0,4,5.0,,2068
1001516,P00283942,F,26-35,12,B,1,0,5,,,7142
1002445,P00201642,M,26-35,0,A,1,1,1,,,15613
1000975,P00196642,M,36-45,0,B,2,1,8,14.0,,4219
1003792,P00236342,M,26-35,6,A,1,0,5,14.0,,5375
1000808,P00270942,M,26-35,7,B,1,1,1,2.0,15.0,15459
1005034,P00117142,F,26-35,15,C,1,1,2,17.0,,16495
1003056,P00054242,M,26-35,18,C,1,1,1,6.0,14.0,11829
1004747,P00010742,M,18-25,4,C,1,0,1,8.0,17.0,19322
1005643,P00313542,F,36-45,1,A,3,1,5,8.0,,8895
1001170,P00041242,M,55+,3,A,2,1,8,14.0,,7809
1000881,P00150542,M,18-25,14,A,1,0,5,,,1922
1004480,P00221442,M,26-35,0,B,1,0,1,2.0,5.0,11619
1000435,P00184442,M,26-35,7,A,4+,0,1,6.0,8.0,15176
1004915,P0098342,M,26-35,12,B,2,1,1,2.0,,11592
1000461,P00284842,M,51-55,7,B,0,0,1,8.0,17.0,15751
1002643,P00297942,M,46-50,17,B,1,1,8,,,9718
1001306,P00080342,M,26-35,3,B,3,0,1,6.0,8.0,19633
1001077,P00287542,M,26-35,3,A,1,0,8,,,8075
1001605,P00149642,F,18-25,0,B,1,0,5,14.0,,6900
1004532,P00346242,M,26-35,7,A,2,0,1,15.0,,11820
1005697,P00307642,M,26-35,0,B,1,0,5,6.0,,7129
1002011,P00085442,F,36-45,3,B,3,1,12,14.0,,1034
1003600,P00331942,M,36-45,20,B,4+,1,5,,,7117
1005972,P00053742,F,26-35,20,B,0,0,5,14.0,,5401
1002146,P00223542,M,18-25,2,C,3,1,1,8.0,17.0,19594
1001645,P00303842,F,18-25,9,B,1,1,5,8.0,14.0,8763
1001696,P00214242,M,36-45,7,C,1,0,1,16.0,,15904
1004021,P00217242,M,51-55,20,B,1,1,1,15.0,,7815
1004715,P00254242,M,26-35,2,B,3,0,5,11.0,12.0,6860
1000911,P00302942,M,51-55,0,B,3,1,8,,,5935
1004034,P00260042,M,26-35,0,C,1,1,5,8.0,,8697
1003216,P00120242,M,36-45,1,B,1,0,8,,,7933
1000655,P00049642,F,26-35,2,B,2,0,8,14.0,,7788
1003940,P00061742,M,36-45,20,B,3,1,5,8.0,,6859
1002743,P00057742,M,26-35,14,B,2,0,2,8.0,18.0,16236
1004520,P00149542,M,26-35,4,C,1,1,1,6.0,13.0,11819
1004425,P00052242,M,36-45,7,B,1,0,8,,,3904
1003885,P00080342,M,26-35,12,B,4+,1,1,6.0,8.0,19273
1001643,P00367142,M,46-50,2,C,4+,0,11,,,5954
1000411,P00029842,F,46-50,1,B,0,1,8,,,3974
1005074,P00274942,M,0-17,0,B,2,0,8,,,9792
1003403,P0096142,M,36-45,5,C,1,0,3,4.0,,10947
1004260,P00120742,M,26-35,16,C,3,1,8,12.0,17.0,5939
1003586,P00091142,M,36-45,20,A,2,1,8,,,8073
1005730,P00057442,M,18-25,0,A,3,0,5,14.0,16.0,7043
1004522,P00274442,M,46-50,1,C,0,1,1,18.0,,11796
1002489,P00176642,F,36-45,9,B,1,0,6,8.0,,16048
1001969,P00222242,F,26-35,3,B,4+,0,1,2.0,13.0,15359
1001660,P00240942,F,26-35,2,C,2,1,8,,,10008
1003428,P00174242,M,46-50,1,C,4+,1,15,16.0,,4808
1000817,P00313342,M,18-25,4,B,2,0,5,,,8799
1003160,P00237542,M,26-35,17,C,3,0,1,15.0,16.0,18972
1000198,P00125942,M,26-35,12,A,0,1,1,2.0,15.0,15545
1003312,P00126042,F,18-25,4,A,3,0,8,14.0,,5930
1005954,P00105142,M,46-50,11,A,2,1,1,2.0,15.0,12010
1004379,P00168742,M,26-35,4,B,3,0,1,5.0,,11989
1001012,P00220242,F,36-45,1,C,0,0,3,12.0,,13515
1004942,P00120242,M,46-50,12,B,3,1,8,,,9978
1005949,P00112642,M,18-25,17,B,3,1,1,2.0,5.0,19004
1001242,P00239242,F,36-45,0,A,0,1,5,8.0,14.0,3604
1004447,P00014742,M,46-50,5,B,0,1,11,,,4614
1004560,P00247142,M,26-35,0,C,1,0,8,15.0,16.0,6152
1001057,P00119242,M,46-50,17,B,1,1,18,,,3024
1001758,P00080342,F,26-35,0,B,1,0,1,6.0,8.0,15590
1004118,P00006142,M,26-35,3,C,3,0,8,,,7790
1004886,P00127642,F,36-45,17,C,0,1,1,2.0,15.0,19284
1001120,P00024742,M,18-25,4,A,0,1,8,11.0,,9736
1002930,P00008242,M,51-55,17,C,1,1,8,,,6028
1005394,P00018942,M,18-25,0,A,2,0,8,,,8137
1000253,P00270242,F,26-35,11,C,1,0,8,,,9703
1000970,P00221942,M,26-35,0,B,4+,1,1,8.0,,11842
1001817,P00266642,M,36-45,1,A,3,0,1,8.0,9.0,11480
1005054,P00180242,M,36-45,2,B,0,0,11,,,1570
1002901,P00127642,M,26-35,17,B,2,0,1,2.0,15.0,15227
1003808,P00213542,M,26-35,7,A,2,1,11,,,4600
1003147,P00270942,M,26-35,14,C,0,0,1,2.0,15.0,15791
1004022,P00140742,M,36-45,14,B,1,1,1,15.0,,12037
1005557,P00274942,M,36-45,14,C,1,1,8,,,7814
1003056,P00263442,M,26-35,18,C,1,1,16,,,12861
1005848,P00144642,M,51-55,20,A,0,1,1,15.0,16.0,4391
1000956,P00021742,M,36-45,1,A,3,1,5,,,7062
1005675,P00288442,M,36-45,14,A,2,0,5,14.0,,7162
1002881,P00246342,F,26-35,12,C,1,1,11,15.0,,5931
1003652,P00004542,M,26-35,12,B,3,0,5,8.0,,7156
1003044,P00189842,M,36-45,16,C,1,1,3,4.0,5.0,13227
1005605,P00020242,F,18-25,2,A,0,0,8,14.0,,7771
1002876,P00006942,M,26-35,17,C,1,1,1,5.0,6.0,19065
1004942,P00016742,M,46-50,12,B,3,1,1,15.0,16.0,11953
1003080,P00090942,M,26-35,20,A,4+,1,1,2.0,14.0,19344
1001050,P00296042,M,26-35,1,B,1,0,8,13.0,16.0,6129
1004484,P00260042,F,26-35,17,C,1,0,5,8.0,,8856
1005435,P00145042,M,46-50,18,C,4+,0,1,2.0,5.0,15786
1001449,P00064142,M,36-45,20,A,1,1,16,,,12837
1005865,P00161542,M,26-35,17,C,4+,0,2,15.0,16.0,6417
1005208,P00247142,M,26-35,4,A,1,1,8,15.0,16.0,4249
1005971,P00213242,M,36-45,7,C,1,0,5,8.0,,8859
1005820,P00116842,M,46-50,0,B,1,1,2,5.0,8.0,13144
1004016,P00272242,M,51-55,0,B,1,0,8,,,2256
1003327,P00024142,M,18-25,12,B,4+,0,8,9.0,14.0,7902
1005345,P00103042,F,26-35,17,C,2,1,1,14.0,,11626
1000714,P00212942,M,18-25,4,B,2,0,5,,,8636
1001941,P00117842,M,36-45,17,A,1,0,5,13.0,16.0,8641
1003752,P00113242,F,18-25,1,B,4+,0,1,6.0,8.0,15812
1003410,P00293342,M,36-45,1,B,3,1,8,,,6114
1001806,P00044442,M,18-25,4,B,1,0,1,16.0,,19381
1003227,P00244042,F,26-35,14,A,2,0,1,2.0,15.0,15656
1001320,P00084842,M,26-35,4,A,2,0,8,16.0,,9839
1005795,P00008642,M,26-35,1,A,1,1,4,5.0,,686
1000984,P00289942,M,51-55,16,A,2,1,3,4.0,5.0,8217
1004086,P00237542,F,0-17,10,B,2,0,1,15.0,16.0,19364
1002001,P00265042,M,51-55,1,A,1,1,16,,,20419
1003825,P00316742,M,18-25,1,B,0,0,4,5.0,,2097
1004279,P00274142,M,26-35,16,B,1,0,1,,,15543
1004062,P00360442,M,26-35,7,C,1,0,8,16.0,,8059
1003942,P00241542,M,18-25,4,B,4+,0,1,6.0,,8150
1003183,P00370293,M,51-55,7,C,4+,1,19,,,37
1005912,P00217942,M,26-35,1,C,2,0,5,,,5199
1002575,P00247542,M,36-45,7,C,4+,0,8,16.0,,7787
1002060,P00241642,M,0-17,1,C,3,0,1,2.0,11.0,8217
1002567,P00057642,M,26-35,0,C,1,0,1,15.0,16.0,12056
1005397,P00157142,M,18-25,0,B,2,1,11,16.0,,1613
1004124,P00127842,M,26-35,18,C,1,1,1,2.0,15.0,15868
1005124,P00320442,M,36-45,2,B,1,0,6,10.0,,19957
1000170,P00112142,M,26-35,11,C,1,1,1,2.0,14.0,19428
1004810,P00178842,M,18-25,12,B,0,0,2,4.0,9.0,9914
1003083,P00297342,F,51-55,0,C,0,0,5,,,8779
1001804,P00268442,M,26-35,7,C,4+,1,8,17.0,,3996
1000550,P00128742,M,46-50,8,B,1,1,1,,,11661
1000531,P00126942,F,18-25,14,B,0,0,8,,,4253
1003217,P00286842,F,36-45,0,A,0,0,5,8.0,,8600
1005858,P00086842,M,26-35,4,B,1,0,14,16.0,,18495
1000442,P00229942,M,26-35,1,A,2,0,5,,,3455
1002592,P00255942,M,51-55,7,B,1,1,1,16.0,,19222
1003997,P00357042,M,36-45,17,B,1,1,5,,,7003
1003841,P00176142,M,46-50,18,A,4+,0,8,,,7828
1003526,P00345442,M,36-45,2,B,1,1,5,11.0,,1917
1003491,P00032442,M,26-35,16,B,1,0,5,,,6944
1004411,P00117742,M,18-25,4,A,3,0,8,,,6145
1002293,P00085142,F,55+,3,B,1,1,5,13.0,14.0,7051
1004905,P00242742,F,46-50,1,C,3,1,1,2.0,9.0,11474
1003999,P00122442,M,36-45,17,B,4+,0,1,11.0,15.0,11743
1003776,P00251242,F,26-35,4,B,0,0,5,11.0,,5168
1005371,P00266442,M,26-35,11,A,0,0,5,,,7049
1003778,P00346342,M,26-35,0,B,4+,1,1,15.0,,15914
1002444,P00124242,F,46-50,4,B,1,1,11,14.0,,3136
1005636,P00285342,M,26-35,7,A,0,1,5,8.0,,6960
1001911,P00111742,F,18-25,4,C,0,0,15,,,12723
1001675,P00249542,F,26-35,6,B,1,1,1,5.0,15.0,15561
1004064,P00197342,M,46-50,0,A,1,1,1,2.0,,7730
1003351,P00214442,F,18-25,5,C,0,1,8,,,8122
1001941,P00359542,M,36-45,17,A,1,0,11,,,1726
1004853,P00127842,M,26-35,7,C,2,0,1,2.0,15.0,15771
1002592,P00114042,M,51-55,7,B,1,1,5,14.0,,7153
1000474,P00074342,M,26-35,17,B,1,0,5,,,6858
1005236,P00151742,M,26-35,14,C,1,1,8,15.0,16.0,5993
1002896,P00157642,M,18-25,14,B,0,0,1,14.0,16.0,15637
1004337,P00205942,M,18-25,20,C,4+,0,5,8.0,14.0,6888
1004260,P0095642,M,26-35,16,C,3,1,5,,,5423
1002565,P00303142,M,36-45,5,C,3,0,5,,,3574
1000195,P00240642,M,26-35,12,B,4+,1,8,,,8006
1001107,P00139542,F,51-55,1,C,1,1,5,,,5248
1005443,P00182742,M,26-35,12,B,2,0,1,2.0,14.0,15209
1003556,P00182142,M,26-35,17,C,1,1,1,5.0,6.0,15731
1004115,P00145042,M,26-35,15,B,1,0,1,2.0,5.0,19348
1002198,P00057242,F,36-45,9,C,1,0,5,,,3719
1005664,P00121542,M,18-25,4,C,4+,0,8,15.0,,6068
1001908,P00142942,M,55+,13,C,3,1,1,2.0,16.0,3857
1005102,P00259342,M,26-35,12,C,2,0,5,9.0,,8837
1005626,P00350342,M,55+,16,B,3,0,1,6.0,,19441
1001468,P00277442,M,0-17,14,B,1,0,1,6.0,15.0,15396
1004318,P00278642,M,26-35,5,B,3,0,5,,,7060
1003985,P0095542,M,46-50,16,C,1,1,2,4.0,9.0,12948
1002222,P00288542,F,46-50,1,B,2,1,8,,,2057
1003437,P00065442,F,26-35,0,C,2,1,8,16.0,,9913
1000402,P00000642,M,26-35,11,B,1,1,1,6.0,16.0,15168
1005177,P00182342,M,46-50,14,C,0,1,1,5.0,6.0,15671
1005008,P00184042,M,26-35,20,B,1,1,1,8.0,,19546
1002919,P00233742,M,18-25,17,C,2,0,1,15.0,,4237
1004620,P00046842,F,18-25,17,B,1,1,8,16.0,,7894
1000541,P00295942,F,18-25,4,C,3,0,2,5.0,15.0,16501
1001255,P00037342,M,26-35,17,A,4+,0,8,11.0,,2283
1000207,P00258742,M,26-35,12,B,1,1,5,,,3447
1001505,P00240142,M,51-55,11,C,3,1,5,,,5211
1005596,P00277442,M,36-45,12,B,1,0,1,6.0,15.0,15741
1000187,P00007142,F,46-50,1,B,1,0,5,8.0,,6962
1003311,P00070342,M,26-35,4,A,4+,0,1,2.0,14.0,11452
1003829,P00166742,F,26-35,1,B,1,0,5,16.0,,8777
1002670,P00131342,M,36-45,6,B,1,0,5,,,6975
1002261,P00291042,M,26-35,5,C,1,0,8,,,3996
